Name,LHC13TeV-Empty
Comment,Empty set for LHC at 13 TeV
Reference,AV
Process type,DY
Number of points,1134
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
44,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,2.5,2.0,3.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
45,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,3.5,3.0,4.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
46,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,4.5,4.0,5.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
47,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,5.5,5.0,6.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
48,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,6.5,6.0,7.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
49,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,7.5,7.0,8.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
50,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,9.0,8.0,10.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
51,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,11.0,10.0,12.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
52,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,13.0,12.0,14.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
53,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,15.0,14.0,16.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
54,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,18.0,16.0,20.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
55,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,22.0,20.0,24.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
56,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,26.0,24.0,28.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
57,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,32.0,28.0,36.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
58,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,39.0,36.0,42.0,100.0,1.0,0.3333333333333333,True,20.0,20.0,-2.4,2.4
59,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,46.0,42.0,50.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
60,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,55.0,50.0,60.0,100.0,1.0,0.2,True,20.0,20.0,-2.4,2.4
61,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,67.5,60.0,75.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
62,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.0,0.8,1.2,82.5,75.0,90.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
63,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,0.505,0.01,1.0,100.0,1.0,2.0202020202020203,True,20.0,20.0,-2.4,2.4
64,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,1.5,1.0,2.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
65,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,2.5,2.0,3.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
66,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,3.5,3.0,4.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
67,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,4.5,4.0,5.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
68,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,5.5,5.0,6.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
69,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,6.5,6.0,7.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
70,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,7.5,7.0,8.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
71,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,9.0,8.0,10.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
72,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,11.0,10.0,12.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
73,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,13.0,12.0,14.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
74,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,15.0,14.0,16.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
75,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,18.0,16.0,20.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
76,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,22.0,20.0,24.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
77,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,26.0,24.0,28.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
78,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,32.0,28.0,36.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
79,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,39.0,36.0,42.0,100.0,1.0,0.3333333333333333,True,20.0,20.0,-2.4,2.4
80,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,46.0,42.0,50.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
81,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,55.0,50.0,60.0,100.0,1.0,0.2,True,20.0,20.0,-2.4,2.4
82,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,67.5,60.0,75.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
83,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.4,1.2,1.6,82.5,75.0,90.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
84,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,0.505,0.01,1.0,100.0,1.0,2.0202020202020203,True,20.0,20.0,-2.4,2.4
85,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,1.5,1.0,2.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
86,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,2.5,2.0,3.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
87,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,3.5,3.0,4.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
88,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,4.5,4.0,5.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
89,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,5.5,5.0,6.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
90,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,6.5,6.0,7.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
91,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,7.5,7.0,8.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
92,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,9.0,8.0,10.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
93,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,11.0,10.0,12.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
94,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,13.0,12.0,14.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
95,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,15.0,14.0,16.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
96,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,18.0,16.0,20.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
97,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,22.0,20.0,24.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
98,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,26.0,24.0,28.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
99,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,32.0,28.0,36.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
100,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,39.0,36.0,42.0,100.0,1.0,0.3333333333333333,True,20.0,20.0,-2.4,2.4
101,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,46.0,42.0,50.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
102,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,55.0,50.0,60.0,100.0,1.0,0.2,True,20.0,20.0,-2.4,2.4
103,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,67.5,60.0,75.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
104,1 - 1 - 5,169000000.0,37.5,30.0,45.0,1.8,1.6,2.0,82.5,75.0,90.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
105,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,0.505,0.01,1.0,100.0,1.0,2.0202020202020203,True,20.0,20.0,-2.4,2.4
106,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,1.5,1.0,2.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
107,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,2.5,2.0,3.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
108,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,3.5,3.0,4.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
109,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,4.5,4.0,5.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
110,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,5.5,5.0,6.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
111,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,6.5,6.0,7.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
112,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,7.5,7.0,8.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
113,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,9.0,8.0,10.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
114,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,11.0,10.0,12.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
115,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,13.0,12.0,14.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
116,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,15.0,14.0,16.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
117,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,18.0,16.0,20.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
118,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,22.0,20.0,24.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
119,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,26.0,24.0,28.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
120,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,32.0,28.0,36.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
121,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,39.0,36.0,42.0,100.0,1.0,0.3333333333333333,True,20.0,20.0,-2.4,2.4
122,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,46.0,42.0,50.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
123,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,55.0,50.0,60.0,100.0,1.0,0.2,True,20.0,20.0,-2.4,2.4
124,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,67.5,60.0,75.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
125,1 - 1 - 5,169000000.0,37.5,30.0,45.0,2.2,2.0,2.4,82.5,75.0,90.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
126,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,0.505,0.01,1.0,100.0,1.0,2.0202020202020203,True,20.0,20.0,-2.4,2.4
127,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,1.5,1.0,2.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
128,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,2.5,2.0,3.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
129,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,3.5,3.0,4.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
130,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,4.5,4.0,5.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
131,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,5.5,5.0,6.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
132,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,6.5,6.0,7.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
133,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,7.5,7.0,8.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
134,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,9.0,8.0,10.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
135,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,11.0,10.0,12.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
136,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,13.0,12.0,14.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
137,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,15.0,14.0,16.0,100.0,1.0,1.0,True,20.0,20.0,-2.4,2.4
138,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,18.0,16.0,20.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
139,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,22.0,20.0,24.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
140,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,26.0,24.0,28.0,100.0,1.0,0.5,True,20.0,20.0,-2.4,2.4
141,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,32.0,28.0,36.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
142,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,39.0,36.0,42.0,100.0,1.0,0.3333333333333333,True,20.0,20.0,-2.4,2.4
143,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,46.0,42.0,50.0,100.0,1.0,0.25,True,20.0,20.0,-2.4,2.4
144,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,55.0,50.0,60.0,100.0,1.0,0.2,True,20.0,20.0,-2.4,2.4
145,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,67.5,60.0,75.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
146,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.2,0.0,0.4,82.5,75.0,90.0,100.0,1.0,0.13333333333333333,True,20.0,20.0,-2.4,2.4
147,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.6000000000000001,0.4,0.8,0.505,0.01,1.0,100.0,1.0,2.0202020202020203,True,20.0,20.0,-2.4,2.4
148,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.6000000000000001,0.4,0.8,1.5,1.0,2.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
149,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.6000000000000001,0.4,0.8,2.5,2.0,3.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
150,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.6000000000000001,0.4,0.8,3.5,3.0,4.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
151,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.6000000000000001,0.4,0.8,4.5,4.0,5.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
152,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.6000000000000001,0.4,0.8,5.5,5.0,6.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
153,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.6000000000000001,0.4,0.8,6.5,6.0,7.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
154,1 - 1 - 5,169000000.0,57.5,45.0,70.0,0.6000000000000001,0.4,0.8,7.5,7.0,8.0,100.0,1.0,2.0,True,20.0,20.0,-2.4,2.4
