Name,E537-dQ
Comment,E537 data Q-differential
Reference,Phys.Rev.D 93 (1988) 1377
Process type,DY
Number of points,137
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.08
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E537-dQ.40TO45.10,2 - 2 - 1003,235.4,4.25,4.0,4.5,0.45,-0.1,1.0,2.2906379287057526,2.23606797749979,2.345207879911715,0.000764,0.000771,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.40TO45.11,2 - 2 - 1003,235.4,4.25,4.0,4.5,0.45,-0.1,1.0,2.397348811347446,2.345207879911715,2.449489742783178,0.00207,0.00152,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.40TO45.12,2 - 2 - 1003,235.4,4.25,4.0,4.5,0.45,-0.1,1.0,2.499499749789785,2.449489742783178,2.5495097567963922,0.00262,0.00197,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.40TO45.13,2 - 2 - 1003,235.4,4.25,4.0,4.5,0.45,-0.1,1.0,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.000781,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.40TO45.14,2 - 2 - 1003,235.4,4.25,4.0,4.5,0.45,-0.1,1.0,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.000771,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.0,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,0.3535533905932738,0.0,0.7071067811865476,0.0382,0.00683,0.003999999999999999,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.1,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,0.8535533905932737,0.7071067811865476,1.0,0.0255,0.0054,0.004000000000000001,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.2,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,1.1123724356957945,1.0,1.224744871391589,0.00874,0.00311,0.004000000000000002,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.3,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,1.3194792168823422,1.224744871391589,1.4142135623730951,0.00904,0.00323,0.003999999999999995,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.4,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.00204,0.00145,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.5,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.000992,0.000995,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.6,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,1.801439750477924,1.7320508075688772,1.8708286933869707,0.00484,0.00221,0.003999999999999997,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.7,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,1.9354143466934852,1.8708286933869707,2.0,0.00177,0.00126,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.8,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.060660171779821,2.0,2.1213203435596424,0.00125,0.00126,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.9,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.178694160529716,2.1213203435596424,2.23606797749979,0.0,0.000886,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.10,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.000717,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.11,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.00116,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.12,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.499499749789785,2.449489742783178,2.5495097567963922,0.0,0.000781,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.13,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.00279,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.45TO50.14,2 - 2 - 1003,235.4,4.75,4.5,5.0,0.45,-0.1,1.0,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.000684,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.0,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,0.3535533905932738,0.0,0.7071067811865476,0.0222,0.00517,0.003999999999999999,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.1,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,0.8535533905932737,0.7071067811865476,1.0,0.0216,0.00536,0.004000000000000001,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.2,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,1.1123724356957945,1.0,1.224744871391589,0.00898,0.00322,0.004000000000000002,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.3,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,1.3194792168823422,1.224744871391589,1.4142135623730951,0.00387,0.00196,0.003999999999999995,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.4,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.00314,0.00183,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.5,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.0022,0.00158,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.6,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,1.801439750477924,1.7320508075688772,1.8708286933869707,0.0013,0.00132,0.003999999999999997,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.7,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,1.9354143466934852,1.8708286933869707,2.0,0.00116,0.00118,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.8,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,2.060660171779821,2.0,2.1213203435596424,0.0,0.000715,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.9,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,2.178694160529716,2.1213203435596424,2.23606797749979,0.000669,0.000686,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.10,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.00102,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.11,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.00105,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.12,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,2.499499749789785,2.449489742783178,2.5495097567963922,0.0,0.00142,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.13,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.00124,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.50TO55.14,2 - 2 - 1003,235.4,5.25,5.0,5.5,0.45,-0.1,1.0,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.000911,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.0,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,0.3535533905932738,0.0,0.7071067811865476,0.0177,0.00483,0.003999999999999999,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.1,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,0.8535533905932737,0.7071067811865476,1.0,0.00376,0.00219,0.004000000000000001,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.2,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,1.1123724356957945,1.0,1.224744871391589,0.00226,0.00161,0.004000000000000002,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.3,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,1.3194792168823422,1.224744871391589,1.4142135623730951,0.00471,0.0024,0.003999999999999995,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.4,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0,0.00114,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.5,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.00265,0.00158,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.6,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,1.801439750477924,1.7320508075688772,1.8708286933869707,0.00187,0.00192,0.003999999999999997,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.7,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,1.9354143466934852,1.8708286933869707,2.0,0.0,0.000852,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.8,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,2.060660171779821,2.0,2.1213203435596424,0.000805,0.000829,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.9,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,2.178694160529716,2.1213203435596424,2.23606797749979,0.000788,0.000821,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.10,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.00201,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.11,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.00121,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.12,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,2.499499749789785,2.449489742783178,2.5495097567963922,0.0,0.000628,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.13,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.00194,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.55TO60.14,2 - 2 - 1003,235.4,5.75,5.5,6.0,0.45,-0.1,1.0,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.00333,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.0,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,0.3535533905932738,0.0,0.7071067811865476,0.00139,0.00139,0.003999999999999999,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.1,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,0.8535533905932737,0.7071067811865476,1.0,0.00433,0.0022,0.004000000000000001,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.2,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,1.1123724356957945,1.0,1.224744871391589,0.0,0.00142,0.004000000000000002,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.3,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0,0.00107,0.003999999999999995,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.4,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.00314,0.00189,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.5,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.0,0.001,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.6,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,1.801439750477924,1.7320508075688772,1.8708286933869707,0.0,0.00158,0.003999999999999997,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.7,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,1.9354143466934852,1.8708286933869707,2.0,0.0,0.00122,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.8,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,2.060660171779821,2.0,2.1213203435596424,0.00058,0.000621,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.9,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,2.178694160529716,2.1213203435596424,2.23606797749979,0.0,0.002,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.10,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.00105,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.11,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.00019,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.12,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,2.499499749789785,2.449489742783178,2.5495097567963922,0.0,0.00048,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.13,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.000805,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.60TO65.14,2 - 2 - 1003,235.4,6.25,6.0,6.5,0.45,-0.1,1.0,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.00131,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.0,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,0.3535533905932738,0.0,0.7071067811865476,0.00289,0.00206,0.003999999999999999,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.1,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,0.8535533905932737,0.7071067811865476,1.0,0.00216,0.00155,0.004000000000000001,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.2,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,1.1123724356957945,1.0,1.224744871391589,0.0,0.00124,0.004000000000000002,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.3,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0,0.0018,0.003999999999999995,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.4,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.00134,0.00138,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.5,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.00117,0.00122,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.6,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,1.801439750477924,1.7320508075688772,1.8708286933869707,0.0,0.00201,0.003999999999999997,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.7,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,1.9354143466934852,1.8708286933869707,2.0,0.0,0.00115,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.8,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,2.060660171779821,2.0,2.1213203435596424,0.0,0.00222,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.9,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,2.178694160529716,2.1213203435596424,2.23606797749979,0.0,0.00133,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.10,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.0043,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.11,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.00161,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.12,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,2.499499749789785,2.449489742783178,2.5495097567963922,0.0,0.00141,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.13,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.000586,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.65TO70.14,2 - 2 - 1003,235.4,6.75,6.5,7.0,0.45,-0.1,1.0,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.00132,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.0,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,0.3535533905932738,0.0,0.7071067811865476,0.0,0.00139,0.003999999999999999,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.1,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,0.8535533905932737,0.7071067811865476,1.0,0.00366,0.00269,0.004000000000000001,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.2,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,1.1123724356957945,1.0,1.224744871391589,0.00174,0.00129,0.004000000000000002,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.3,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0,0.00199,0.003999999999999995,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.4,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0,0.00272,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.5,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.0,0.00157,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.6,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,1.801439750477924,1.7320508075688772,1.8708286933869707,0.0,0.000583,0.003999999999999997,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.7,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,1.9354143466934852,1.8708286933869707,2.0,0.0,0.00132,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.8,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,2.060660171779821,2.0,2.1213203435596424,0.0,0.000628,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.9,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,2.178694160529716,2.1213203435596424,2.23606797749979,0.0,0.00267,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.10,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.00198,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.11,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.000991,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.12,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,2.499499749789785,2.449489742783178,2.5495097567963922,0.0,0.000318,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.13,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.000599,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
E537-dQ.70TO75.14,2 - 2 - 1003,235.4,7.25,7.0,7.5,0.45,-0.1,1.0,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.000248,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.0,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,0.3535533905932738,0.0,0.7071067811865476,0.0,0.00113,0.003999999999999999,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.1,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,0.8535533905932737,0.7071067811865476,1.0,0.0,0.00209,0.004000000000000001,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.2,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,1.1123724356957945,1.0,1.224744871391589,0.0024,0.00263,0.004000000000000002,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.3,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0,0.00131,0.003999999999999995,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.4,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0,0.00141,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.5,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.0,0.00172,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.6,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,1.801439750477924,1.7320508075688772,1.8708286933869707,0.0,0.00299,0.003999999999999997,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.7,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,1.9354143466934852,1.8708286933869707,2.0,0.0,0.00066,0.004,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.8,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,2.060660171779821,2.0,2.1213203435596424,0.0,0.00163,0.004000000000000007,False,0.0,0.0,-1000.0,1000.0
E537-dQ.75TO80.9,2 - 2 - 1003,235.4,7.75,7.5,8.0,0.45,-0.1,1.0,2.178694160529716,2.1213203435596424,2.23606797749979,0.0,0.000187,0.003999999999999986,False,0.0,0.0,-1000.0,1000.0
