Name,E537(pi)-dxF
Comment,E537(pi) data xF-differential
Reference,Phys.Rev.D 93 (1988) 1377
Process type,DY
Number of points,165
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.08
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
E537(pi)-dxF.-01TO0.10,2 - 2 - 1004,235.4,6.5,4.0,9.0,-0.05,-0.1,0.0,2.2906379287057526,2.23606797749979,2.345207879911715,0.0125,0.01,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.-01TO0.11,2 - 2 - 1004,235.4,6.5,4.0,9.0,-0.05,-0.1,0.0,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.00517,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.-01TO0.12,2 - 2 - 1004,235.4,6.5,4.0,9.0,-0.05,-0.1,0.0,2.499499749789785,2.449489742783178,2.5495097567963922,0.00374,0.004,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.-01TO0.13,2 - 2 - 1004,235.4,6.5,4.0,9.0,-0.05,-0.1,0.0,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0031,0.00335,0.01999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.-01TO0.14,2 - 2 - 1004,235.4,6.5,4.0,9.0,-0.05,-0.1,0.0,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.0169,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.0,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,0.3535533905932738,0.0,0.7071067811865476,0.134,0.023,0.019999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.1,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,0.8535533905932737,0.7071067811865476,1.0,0.0787,0.0176,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.2,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,1.1123724356957945,1.0,1.224744871391589,0.0242,0.00926,0.020000000000000007,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.3,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0212,0.0088,0.019999999999999973,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.4,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0146,0.00745,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.5,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.0108,0.00638,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.6,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,1.801439750477924,1.7320508075688772,1.8708286933869707,0.00336,0.00339,0.019999999999999983,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.7,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,1.9354143466934852,1.8708286933869707,2.0,0.00369,0.00374,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.8,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,2.060660171779821,2.0,2.1213203435596424,0.0155,0.00957,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.9,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,2.178694160529716,2.1213203435596424,2.23606797749979,0.0,0.00436,0.01999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.10,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.003,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.11,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.00218,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.12,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,2.499499749789785,2.449489742783178,2.5495097567963922,0.00393,0.00421,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.13,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.00188,0.01999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.00TO01.14,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.05,0.0,0.1,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.009,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.0,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,0.3535533905932738,0.0,0.7071067811865476,0.113,0.0175,0.019999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.1,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,0.8535533905932737,0.7071067811865476,1.0,0.0756,0.0148,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.2,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,1.1123724356957945,1.0,1.224744871391589,0.0489,0.0114,0.020000000000000007,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.3,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0361,0.00956,0.019999999999999973,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.4,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0289,0.00861,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.5,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.0128,0.00535,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.6,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,1.801439750477924,1.7320508075688772,1.8708286933869707,0.0148,0.00579,0.019999999999999983,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.7,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,1.9354143466934852,1.8708286933869707,2.0,0.0104,0.0048,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.8,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,2.060660171779821,2.0,2.1213203435596424,0.00241,0.00243,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.9,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,2.178694160529716,2.1213203435596424,2.23606797749979,0.00361,0.00261,0.01999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.10,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,2.2906379287057526,2.23606797749979,2.345207879911715,0.00218,0.00222,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.11,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,2.397348811347446,2.345207879911715,2.449489742783178,0.00665,0.00503,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.12,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,2.499499749789785,2.449489742783178,2.5495097567963922,0.00179,0.00185,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.13,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.00254,0.01999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.01TO02.14,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.15000000000000002,0.1,0.2,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.00225,0.020000000000000035,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.0,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,0.3535533905932738,0.0,0.7071067811865476,0.12,0.0156,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.1,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,0.8535533905932737,0.7071067811865476,1.0,0.0776,0.0127,0.02000000000000001,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.2,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,1.1123724356957945,1.0,1.224744871391589,0.0474,0.0102,0.020000000000000014,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.3,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0307,0.00739,0.01999999999999998,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.4,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0283,0.00752,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.5,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.0206,0.00641,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.6,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,1.801439750477924,1.7320508075688772,1.8708286933869707,0.00856,0.00436,0.019999999999999987,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.7,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,1.9354143466934852,1.8708286933869707,2.0,0.00656,0.00335,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.8,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,2.060660171779821,2.0,2.1213203435596424,0.00152,0.00153,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.9,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,2.178694160529716,2.1213203435596424,2.23606797749979,0.00411,0.00297,0.019999999999999934,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.10,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,2.2906379287057526,2.23606797749979,2.345207879911715,0.00192,0.00196,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.11,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,2.397348811347446,2.345207879911715,2.449489742783178,0.00756,0.00369,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.12,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,2.499499749789785,2.449489742783178,2.5495097567963922,0.00125,0.00128,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.13,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.00122,0.019999999999999934,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.02TO03.14,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.25,0.2,0.3,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.00207,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.0,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,0.3535533905932738,0.0,0.7071067811865476,0.0794,0.0114,0.01999999999999999,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.1,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,0.8535533905932737,0.7071067811865476,1.0,0.0703,0.011,0.019999999999999997,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.2,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.1123724356957945,1.0,1.224744871391589,0.057,0.00976,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.3,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.3194792168823422,1.224744871391589,1.4142135623730951,0.021,0.00572,0.01999999999999997,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.4,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0182,0.00559,0.019999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.5,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.0133,0.00455,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.6,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.801439750477924,1.7320508075688772,1.8708286933869707,0.00433,0.00252,0.019999999999999976,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.7,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,1.9354143466934852,1.8708286933869707,2.0,0.00604,0.00308,0.019999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.8,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.060660171779821,2.0,2.1213203435596424,0.00326,0.00191,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.9,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.178694160529716,2.1213203435596424,2.23606797749979,0.00437,0.0026,0.01999999999999992,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.10,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.2906379287057526,2.23606797749979,2.345207879911715,0.0,0.00112,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.11,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.397348811347446,2.345207879911715,2.449489742783178,0.0,0.00215,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.12,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.499499749789785,2.449489742783178,2.5495097567963922,0.00196,0.00142,0.019999999999999993,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.13,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.00125,0.00129,0.01999999999999992,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.03TO04.14,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.35,0.3,0.4,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.00107,0.020000000000000028,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.0,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,0.3535533905932738,0.0,0.7071067811865476,0.086,0.0118,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.1,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,0.8535533905932737,0.7071067811865476,1.0,0.0617,0.00984,0.02000000000000001,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.2,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.1123724356957945,1.0,1.224744871391589,0.0431,0.00807,0.020000000000000014,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.3,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.3194792168823422,1.224744871391589,1.4142135623730951,0.019,0.00535,0.01999999999999998,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.4,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0189,0.00574,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.5,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.00808,0.00335,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.6,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.801439750477924,1.7320508075688772,1.8708286933869707,0.00667,0.00358,0.019999999999999987,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.7,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,1.9354143466934852,1.8708286933869707,2.0,0.00327,0.00234,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.8,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.060660171779821,2.0,2.1213203435596424,0.00427,0.00252,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.9,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.178694160529716,2.1213203435596424,2.23606797749979,0.00316,0.00187,0.019999999999999934,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.10,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.2906379287057526,2.23606797749979,2.345207879911715,0.00297,0.00177,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.11,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.397348811347446,2.345207879911715,2.449489742783178,0.00173,0.00178,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.12,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.499499749789785,2.449489742783178,2.5495097567963922,0.0,0.00115,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.13,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.88,0.00905,0.019999999999999934,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.04TO05.14,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.45,0.4,0.5,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.000806,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.0,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,0.3535533905932738,0.0,0.7071067811865476,0.0607,0.0101,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.1,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,0.8535533905932737,0.7071067811865476,1.0,0.049,0.00863,0.02000000000000001,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.2,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,1.1123724356957945,1.0,1.224744871391589,0.0376,0.00789,0.020000000000000014,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.3,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0275,0.00668,0.01999999999999998,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.4,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0133,0.00456,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.5,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,1.6565948188265334,1.5811388300841898,1.7320508075688772,0.00471,0.00275,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.6,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,1.801439750477924,1.7320508075688772,1.8708286933869707,0.00808,0.00339,0.019999999999999987,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.7,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,1.9354143466934852,1.8708286933869707,2.0,0.00458,0.0027,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.8,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,2.060660171779821,2.0,2.1213203435596424,0.00379,0.00226,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.9,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,2.178694160529716,2.1213203435596424,2.23606797749979,0.00478,0.00288,0.019999999999999934,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.10,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,2.2906379287057526,2.23606797749979,2.345207879911715,0.00879,0.00891,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.11,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,2.397348811347446,2.345207879911715,2.449489742783178,0.00148,0.00153,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.12,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,2.499499749789785,2.449489742783178,2.5495097567963922,0.00183,0.00194,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.13,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,2.5976305339304915,2.5495097567963922,2.6457513110645907,0.0,0.00203,0.019999999999999934,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.05TO06.14,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.55,0.5,0.6,2.6921820492952104,2.6457513110645907,2.7386127875258306,0.0,0.000494,0.02000000000000004,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.06TO07.0,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.6499999999999999,0.6,0.7,0.3535533905932738,0.0,0.7071067811865476,0.0661,0.0116,0.02,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.06TO07.1,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.6499999999999999,0.6,0.7,0.8535533905932737,0.7071067811865476,1.0,0.0297,0.00736,0.02000000000000001,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.06TO07.2,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.6499999999999999,0.6,0.7,1.1123724356957945,1.0,1.224744871391589,0.0216,0.00637,0.020000000000000014,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.06TO07.3,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.6499999999999999,0.6,0.7,1.3194792168823422,1.224744871391589,1.4142135623730951,0.0303,0.00709,0.01999999999999998,False,0.0,0.0,-1000.0,1000.0
E537(pi)-dxF.06TO07.4,2 - 2 - 1004,235.4,6.5,4.0,9.0,0.6499999999999999,0.6,0.7,1.4976761962286425,1.4142135623730951,1.5811388300841898,0.0106,0.00444,0.020000000000000004,False,0.0,0.0,-1000.0,1000.0
